shape,rate,shift,llh.missing,llh.all
97.8125,2.59375,35.875,-208.259783998305,-208.259783998305
97.8125,2.65625,35.125,-207.642510850251,-207.642510850251
97.8125,2.65625,35.375,-207.055733348806,-207.055733348806
97.8125,2.71875,35.125,-206.260494124451,-206.260494124451
97.8125,2.71875,35.375,-206.398338262345,-206.398338262345
98.4375,2.65625,35.375,-207.631736414906,-207.631736414906
98.4375,2.71875,35.125,-206.364421552564,-206.364421552564
98.4375,2.71875,35.375,-206.303590384405,-206.303590384405
97.8125,2.65625,35.625,-206.693840314739,-206.693840314739
97.8125,2.65625,35.875,-206.551534342575,-206.551534342575
97.8125,2.71875,35.625,-206.750059544285,-206.750059544285
97.8125,2.71875,35.875,-207.310134209915,-207.310134209915
98.4375,2.65625,35.625,-207.063549443042,-207.063549443042
98.4375,2.65625,35.875,-206.718832704388,-206.718832704388
98.4375,2.71875,35.625,-206.460745096101,-206.460745096101
98.4375,2.71875,35.875,-206.830381934151,-206.830381934151
99.0625,2.71875,35.125,-206.651369245485,-206.651369245485
99.0625,2.71875,35.375,-206.389009669472,-206.389009669472
99.6875,2.71875,35.125,-207.123101229615,-207.123101229615
99.6875,2.71875,35.375,-206.656439971783,-206.656439971783
99.0625,2.65625,35.625,-207.62283724203,-207.62283724203
99.0625,2.65625,35.875,-207.073010929017,-207.073010929017
99.0625,2.71875,35.625,-206.348686799183,-206.348686799183
99.0625,2.71875,35.875,-206.524917100641,-206.524917100641
99.6875,2.65625,35.875,-207.615775462119,-207.615775462119
99.6875,2.71875,35.625,-206.41580864651,-206.41580864651
99.6875,2.71875,35.875,-206.395744077866,-206.395744077866
97.8125,2.78125,34.125,-206.057027130656,-206.057027130656
97.8125,2.78125,34.375,-206.005138808081,-206.005138808081
97.8125,2.84375,34.125,-206.351721287535,-206.351721287535
97.8125,2.84375,34.375,-206.974753258689,-206.974753258689
98.4375,2.78125,34.125,-206.331350485425,-206.331350485425
98.4375,2.78125,34.375,-206.075889170217,-206.075889170217
98.4375,2.84375,34.125,-206.021420363164,-206.021420363164
98.4375,2.84375,34.375,-206.452985813323,-206.452985813323
97.8125,2.78125,34.625,-206.178480636763,-206.178480636763
97.8125,2.78125,34.875,-206.57114191567,-206.57114191567
97.8125,2.84375,34.625,-207.81088722779,-207.81088722779
98.4375,2.78125,34.625,-206.049929403396,-206.049929403396
98.4375,2.78125,34.875,-206.247580276785,-206.247580276785
98.4375,2.84375,34.625,-207.102162884254,-207.102162884254
98.4375,2.84375,34.875,-207.962831279824,-207.962831279824
98.4375,2.90625,34.125,-207.696590140731,-207.696590140731
99.0625,2.78125,34.125,-206.78816738313,-206.78816738313
99.0625,2.78125,34.375,-206.326253191733,-206.326253191733
99.0625,2.84375,34.125,-205.861704206224,-205.861704206224
99.0625,2.84375,34.375,-206.098672264317,-206.098672264317
99.6875,2.78125,34.125,-207.429203941397,-207.429203941397
99.6875,2.78125,34.375,-206.758036228974,-206.758036228974
99.6875,2.84375,34.125,-205.87456340404,-205.87456340404
99.6875,2.84375,34.375,-205.913882847762,-205.913882847762
99.0625,2.78125,34.625,-206.098053267957,-206.098053267957
99.0625,2.78125,34.875,-206.097696691612,-206.097696691612
99.0625,2.84375,34.625,-206.557703293279,-206.557703293279
99.0625,2.84375,34.875,-207.232696152097,-207.232696152097
99.6875,2.78125,34.625,-206.324737165438,-206.324737165438
99.6875,2.78125,34.875,-206.123455938618,-206.123455938618
99.6875,2.84375,34.625,-206.179658368855,-206.179658368855
99.6875,2.84375,34.875,-206.66580842903,-206.66580842903
99.0625,2.90625,34.125,-206.979570480183,-206.979570480183
99.0625,2.90625,34.375,-207.868064220826,-207.868064220826
99.6875,2.90625,34.125,-206.423005525728,-206.423005525728
99.6875,2.90625,34.375,-207.126175828401,-207.126175828401
99.6875,2.90625,34.625,-208.043413681107,-208.043413681107
97.8125,2.78125,35.125,-207.177253899546,-207.177253899546
97.8125,2.78125,35.375,-207.990988759841,-207.990988759841
98.4375,2.78125,35.125,-206.662992717185,-206.662992717185
98.4375,2.78125,35.375,-207.290358347922,-207.290358347922
98.4375,2.78125,35.625,-208.123908490378,-208.123908490378
99.0625,2.78125,35.125,-206.319354340926,-206.319354340926
99.0625,2.78125,35.375,-206.757237662609,-206.757237662609
99.0625,2.84375,35.125,-208.117592720842,-208.117592720842
99.6875,2.78125,35.125,-206.148383574176,-206.148383574176
99.6875,2.78125,35.375,-206.393751621202,-206.393751621202
99.6875,2.84375,35.125,-207.366294209704,-207.366294209704
99.6875,2.84375,35.375,-208.27511864808,-208.27511864808
99.0625,2.78125,35.625,-207.405597575972,-207.405597575972
99.0625,2.78125,35.875,-208.258723513446,-208.258723513446
99.6875,2.78125,35.625,-206.853830966526,-206.853830966526
99.6875,2.78125,35.875,-207.52293077975,-207.52293077975
95.3125,2.53125,36.125,-207.59491540051,-207.59491540051
95.3125,2.53125,36.375,-207.211941233837,-207.211941233837
95.3125,2.59375,36.125,-206.835849930207,-206.835849930207
95.3125,2.59375,36.375,-207.184916059117,-207.184916059117
95.9375,2.53125,36.125,-208.219583430235,-208.219583430235
95.9375,2.53125,36.375,-207.629626286019,-207.629626286019
95.9375,2.59375,36.125,-206.738718033682,-206.738718033682
95.9375,2.59375,36.375,-206.892575410979,-206.892575410979
95.3125,2.53125,36.625,-207.03908413669,-207.03908413669
95.3125,2.53125,36.875,-207.071548809294,-207.071548809294
95.3125,2.59375,36.625,-207.733366068724,-207.733366068724
95.9375,2.53125,36.625,-207.253458433863,-207.253458433863
95.9375,2.53125,36.875,-207.086304475262,-207.086304475262
95.9375,2.59375,36.625,-207.249742587378,-207.249742587378
95.9375,2.59375,36.875,-207.80522230554,-207.80522230554
95.9375,2.65625,36.125,-207.802644170588,-207.802644170588
96.5625,2.53125,36.375,-208.246920464134,-208.246920464134
96.5625,2.59375,36.125,-206.831058458011,-206.831058458011
96.5625,2.59375,36.375,-206.786844226205,-206.786844226205
97.1875,2.59375,36.125,-207.114722721328,-207.114722721328
97.1875,2.59375,36.375,-206.869658050887,-206.869658050887
96.5625,2.53125,36.625,-207.664814024292,-207.664814024292
96.5625,2.53125,36.875,-207.295355937808,-207.295355937808
96.5625,2.59375,36.625,-206.949807473106,-206.949807473106
96.5625,2.59375,36.875,-207.314970995736,-207.314970995736
97.1875,2.53125,36.625,-208.274830519699,-208.274830519699
97.1875,2.53125,36.875,-207.700466422499,-207.700466422499
97.1875,2.59375,36.625,-206.835580616813,-206.835580616813
97.1875,2.59375,36.875,-207.007533406712,-207.007533406712
96.5625,2.65625,36.125,-207.230727725893,-207.230727725893
96.5625,2.65625,36.375,-207.892246385488,-207.892246385488
97.1875,2.65625,36.125,-206.837006697645,-206.837006697645
97.1875,2.65625,36.375,-207.309813976378,-207.309813976378
97.1875,2.65625,36.625,-207.982525829309,-207.982525829309
95.3125,2.53125,37.125,-207.304570771156,-207.304570771156
95.3125,2.53125,37.375,-207.733415356827,-207.733415356827
95.9375,2.53125,37.125,-207.123419954511,-207.123419954511
95.9375,2.53125,37.375,-207.360090295136,-207.360090295136
95.9375,2.53125,37.625,-207.791629820088,-207.791629820088
96.5625,2.53125,37.125,-207.133821763588,-207.133821763588
96.5625,2.53125,37.375,-207.175517062948,-207.175517062948
96.5625,2.59375,37.125,-207.87738881234,-207.87738881234
97.1875,2.53125,37.125,-207.337623513927,-207.337623513927
97.1875,2.53125,37.375,-207.181627476752,-207.181627476752
97.1875,2.59375,37.125,-207.380590620764,-207.380590620764
97.1875,2.59375,37.375,-207.949856718354,-207.949856718354
96.5625,2.53125,37.625,-207.415776361578,-207.415776361578
96.5625,2.53125,37.875,-207.849962193238,-207.849962193238
97.1875,2.53125,37.625,-207.227833081165,-207.227833081165
97.1875,2.53125,37.875,-207.471623171302,-207.471623171302
97.8125,2.59375,36.125,-207.591464305179,-207.591464305179
97.8125,2.59375,36.375,-207.14285319574,-207.14285319574
98.4375,2.59375,36.125,-208.262940875331,-208.262940875331
98.4375,2.59375,36.375,-207.6081689088,-207.6081689088
97.8125,2.53125,36.875,-208.303299571804,-208.303299571804
97.8125,2.59375,36.625,-206.908981543181,-206.908981543181
97.8125,2.59375,36.875,-206.884912593476,-206.884912593476
98.4375,2.59375,36.625,-207.1718315302,-207.1718315302
98.4375,2.59375,36.875,-206.949012247317,-206.949012247317
97.8125,2.65625,36.125,-206.623553961882,-206.623553961882
97.8125,2.65625,36.375,-206.90467247738,-206.90467247738
97.8125,2.71875,36.125,-208.07307512355,-208.07307512355
98.4375,2.65625,36.125,-206.592344950079,-206.592344950079
98.4375,2.65625,36.375,-206.6788797646,-206.6788797646
98.4375,2.71875,36.125,-207.407033617863,-207.407033617863
98.4375,2.71875,36.375,-208.185268383181,-208.185268383181
97.8125,2.65625,36.625,-207.389696912283,-207.389696912283
97.8125,2.65625,36.875,-208.073467054437,-208.073467054437
98.4375,2.65625,36.625,-206.973264440265,-206.973264440265
98.4375,2.65625,36.875,-207.470358952319,-207.470358952319
99.0625,2.59375,36.375,-208.267249565664,-208.267249565664
99.0625,2.59375,36.625,-207.625855751519,-207.625855751519
99.0625,2.59375,36.875,-207.201638785471,-207.201638785471
99.6875,2.59375,36.625,-208.272685436954,-208.272685436954
99.6875,2.59375,36.875,-207.644503463967,-207.644503463967
99.0625,2.65625,36.125,-206.74525960723,-206.74525960723
99.0625,2.65625,36.375,-206.634397215869,-206.634397215869
99.0625,2.71875,36.125,-206.912253439692,-206.912253439692
99.0625,2.71875,36.375,-207.505284043891,-207.505284043891
99.6875,2.65625,36.125,-207.084084375315,-207.084084375315
99.6875,2.65625,36.375,-206.773091638754,-206.773091638754
99.6875,2.71875,36.125,-206.590819488854,-206.590819488854
99.6875,2.71875,36.375,-206.995643386709,-206.995643386709
99.0625,2.65625,36.625,-206.735271455991,-206.735271455991
99.0625,2.65625,36.875,-207.042762698077,-207.042762698077
99.0625,2.71875,36.625,-208.29863157922,-208.29863157922
99.6875,2.65625,36.625,-206.677665434716,-206.677665434716
99.6875,2.65625,36.875,-206.792706665075,-206.792706665075
99.6875,2.71875,36.625,-207.604858559409,-207.604858559409
97.8125,2.53125,37.125,-207.736571631367,-207.736571631367
97.8125,2.53125,37.375,-207.380251222125,-207.380251222125
97.8125,2.59375,37.125,-207.065740859108,-207.065740859108
97.8125,2.59375,37.375,-207.44659110281,-207.44659110281
98.4375,2.53125,37.375,-207.773118133453,-207.773118133453
98.4375,2.59375,37.125,-206.934825947937,-206.934825947937
98.4375,2.59375,37.375,-207.124417822675,-207.124417822675
97.8125,2.53125,37.625,-207.229713336286,-207.229713336286
97.8125,2.53125,37.875,-207.280361163113,-207.280361163113
97.8125,2.59375,37.625,-208.022617409857,-208.022617409857
98.4375,2.53125,37.625,-207.423229403942,-207.423229403942
98.4375,2.53125,37.875,-207.278071301649,-207.278071301649
98.4375,2.59375,37.625,-207.512962375626,-207.512962375626
98.4375,2.59375,37.875,-208.095662521327,-208.095662521327
98.4375,2.65625,37.125,-208.165055034124,-208.165055034124
99.0625,2.59375,37.125,-206.98973393012,-206.98973393012
99.0625,2.59375,37.375,-206.985306862164,-206.985306862164
99.6875,2.59375,37.125,-207.232256531447,-207.232256531447
99.6875,2.59375,37.375,-207.031130797718,-207.031130797718
99.0625,2.53125,37.625,-207.810094731895,-207.810094731895
99.0625,2.53125,37.875,-207.46654867295,-207.46654867295
99.0625,2.59375,37.625,-207.183552623231,-207.183552623231
99.0625,2.59375,37.875,-207.579694656421,-207.579694656421
99.6875,2.53125,37.875,-207.847490539613,-207.847490539613
99.6875,2.59375,37.625,-207.036341895335,-207.036341895335
99.6875,2.59375,37.875,-207.243133908862,-207.243133908862
99.0625,2.65625,37.125,-207.551782987671,-207.551782987671
99.0625,2.65625,37.375,-208.257275148487,-208.257275148487
99.6875,2.65625,37.125,-207.113147890689,-207.113147890689
99.6875,2.65625,37.375,-207.633952366422,-207.633952366422
95.3125,3.21875,27.875,-207.276331260803,-207.276331260803
95.9375,3.21875,27.875,-208.316173551435,-208.316173551435
95.3125,3.34375,26.625,-208.306633504466,-208.306633504466
95.3125,3.34375,26.875,-206.920111279973,-206.920111279973
95.9375,3.34375,26.875,-207.900783450369,-207.900783450369
95.3125,3.40625,26.375,-206.907064642762,-206.907064642762
95.3125,3.46875,26.125,-205.876114935953,-205.876114935953
95.3125,3.46875,26.375,-205.087293921153,-205.087293921153
95.9375,3.40625,26.375,-207.886361260849,-207.886361260849
95.9375,3.46875,26.125,-206.633048967313,-206.633048967313
95.9375,3.46875,26.375,-205.611911173828,-205.611911173828
95.3125,3.40625,26.625,-205.828941564761,-205.828941564761
95.3125,3.40625,26.875,-205.079121289463,-205.079121289463
95.3125,3.46875,26.625,-204.62414090736,-204.62414090736
95.3125,3.46875,26.875,-204.475458122678,-204.475458122678
95.9375,3.40625,26.625,-206.571151117155,-206.571151117155
95.9375,3.40625,26.875,-205.590531836772,-205.590531836772
95.9375,3.46875,26.625,-204.922935528463,-204.922935528463
95.9375,3.46875,26.875,-204.55493515281,-204.55493515281
96.5625,3.46875,26.125,-207.554520614023,-207.554520614023
96.5625,3.46875,26.375,-206.297508472591,-206.297508472591
97.1875,3.46875,26.375,-207.145945494635,-207.145945494635
96.5625,3.40625,26.625,-207.479918459326,-207.479918459326
96.5625,3.40625,26.875,-206.264993813237,-206.264993813237
96.5625,3.46875,26.625,-205.379084645539,-205.379084645539
96.5625,3.46875,26.875,-204.788074087431,-204.788074087431
97.1875,3.40625,26.875,-207.104364879304,-207.104364879304
97.1875,3.46875,26.625,-205.994527616958,-205.994527616958
97.1875,3.46875,26.875,-205.176893763385,-205.176893763385
95.3125,3.28125,27.375,-207.041170651771,-207.041170651771
95.3125,3.34375,27.125,-205.864452945931,-205.864452945931
95.3125,3.34375,27.375,-205.129234092593,-205.129234092593
95.9375,3.28125,27.375,-208.041741510956,-208.041741510956
95.9375,3.34375,27.125,-206.609323735352,-206.609323735352
95.9375,3.34375,27.375,-205.644396836146,-205.644396836146
95.3125,3.28125,27.625,-205.983177560896,-205.983177560896
95.3125,3.28125,27.875,-205.238529099577,-205.238529099577
95.3125,3.34375,27.625,-204.704151301767,-204.704151301767
95.3125,3.34375,27.875,-204.579018571222,-204.579018571222
95.9375,3.28125,27.625,-206.748825589505,-206.748825589505
95.9375,3.28125,27.875,-205.775152628938,-205.775152628938
95.9375,3.34375,27.625,-204.995712826304,-204.995712826304
95.9375,3.34375,27.875,-204.653098971299,-204.653098971299
95.3125,3.40625,27.125,-204.646795590898,-204.646795590898
95.3125,3.40625,27.375,-204.5212834265,-204.5212834265
95.3125,3.46875,27.125,-204.630182353201,-204.630182353201
95.3125,3.46875,27.375,-205.077382366372,-205.077382366372
95.9375,3.40625,27.125,-204.933707692586,-204.933707692586
95.9375,3.40625,27.375,-204.590009774791,-204.590009774791
95.9375,3.46875,27.125,-204.496856822068,-204.496856822068
95.9375,3.46875,27.375,-204.737777963539,-204.737777963539
95.3125,3.40625,27.625,-204.692027795664,-204.692027795664
95.3125,3.40625,27.875,-205.148593217336,-205.148593217336
95.3125,3.46875,27.625,-205.806257042278,-205.806257042278
95.3125,3.46875,27.875,-206.806134227831,-206.806134227831
95.9375,3.40625,27.625,-204.548892493205,-204.548892493205
95.9375,3.40625,27.875,-204.799930671087,-204.799930671087
95.9375,3.46875,27.625,-205.266904336262,-205.266904336262
95.9375,3.46875,27.875,-206.073568408653,-206.073568408653
96.5625,3.34375,27.125,-207.52308070632,-207.52308070632
96.5625,3.34375,27.375,-206.324996977484,-206.324996977484
97.1875,3.34375,27.375,-207.17288315198,-207.17288315198
96.5625,3.28125,27.625,-207.685999610356,-207.685999610356
96.5625,3.28125,27.875,-206.479917525409,-206.479917525409
96.5625,3.34375,27.625,-205.449196077232,-205.449196077232
96.5625,3.34375,27.875,-204.885519185255,-204.885519185255
97.1875,3.28125,27.875,-207.354655892937,-207.354655892937
97.1875,3.34375,27.625,-206.066529848332,-206.066529848332
97.1875,3.34375,27.875,-205.278288172463,-205.278288172463
96.5625,3.40625,27.125,-205.380097426388,-205.380097426388
96.5625,3.40625,27.375,-204.814573315289,-204.814573315289
96.5625,3.46875,27.125,-204.513434811126,-204.513434811126
96.5625,3.46875,27.375,-204.544254489841,-204.544254489841
97.1875,3.40625,27.125,-205.987902387936,-205.987902387936
97.1875,3.40625,27.375,-205.196991478953,-205.196991478953
97.1875,3.46875,27.125,-204.682014173268,-204.682014173268
97.1875,3.46875,27.375,-204.498988064956,-204.498988064956
96.5625,3.40625,27.625,-204.557888373918,-204.557888373918
96.5625,3.40625,27.875,-204.599629111667,-204.599629111667
96.5625,3.46875,27.625,-204.869747712618,-204.869747712618
96.5625,3.46875,27.875,-205.479253911426,-205.479253911426
97.1875,3.40625,27.625,-204.721112366053,-204.721112366053
97.1875,3.40625,27.875,-204.549864361643,-204.549864361643
97.1875,3.46875,27.625,-204.61704049514,-204.61704049514
97.1875,3.46875,27.875,-205.025519862436,-205.025519862436
97.8125,3.46875,26.375,-208.159010267278,-208.159010267278
97.8125,3.40625,26.875,-208.110429781312,-208.110429781312
97.8125,3.46875,26.625,-206.771131351074,-206.771131351074
97.8125,3.46875,26.875,-205.723339951974,-205.723339951974
98.4375,3.46875,26.625,-207.710691621485,-207.710691621485
98.4375,3.46875,26.875,-206.429286540482,-206.429286540482
99.0625,3.46875,26.875,-207.296536799139,-207.296536799139
97.8125,3.34375,27.375,-208.189829857799,-208.189829857799
97.8125,3.34375,27.625,-206.849567856279,-206.849567856279
97.8125,3.34375,27.875,-205.833339027711,-205.833339027711
98.4375,3.34375,27.625,-207.800090215201,-207.800090215201
98.4375,3.34375,27.875,-206.552530346094,-206.552530346094
97.8125,3.40625,27.125,-206.758986390583,-206.758986390583
97.8125,3.40625,27.375,-205.739207215666,-205.739207215666
97.8125,3.46875,27.125,-205.00461929024,-205.00461929024
97.8125,3.46875,27.375,-204.604081167265,-204.604081167265
